"Time (EpSec),""Range (km)"""
3033890.000,2140.863005
3033910.000,2011.584174
3033930.000,1883.711488
3033950.000,1757.616313
3033970.000,1633.774302
3033990.000,1512.802326
3034010.000,1395.509465
3034030.000,1282.966343
3034050.000,1176.595919
3034070.000,1078.282950
3034090.000,990.482133
3034110.000,916.267475
3034130.000,859.206556
3034150.000,822.906138
3034170.000,810.181582
3034190.000,822.137047
3034210.000,857.739067
3034230.000,914.217495
3034250.000,987.978642
3034270.000,1075.445683
3034290.000,1173.525963
3034310.000,1279.745241
3034330.000,1392.202022
3034350.000,1509.460203
3034370.000,1630.439265
3034390.000,1754.322794
3034410.000,1880.488504
3034430.000,2008.456721
3034450.000,2137.853064
3034470.000,2268.381520
3034485.366,2369.284241
3040001.719,2393.877661
3040021.000,2356.434162
3040041.000,2325.296515
3040061.000,2302.326374
3040081.000,2287.776500
3040101.000,2281.810716
3040121.000,2284.495094
3040141.000,2295.794171
3040161.000,2315.572875
3040181.000,2343.603766
3040201.000,2379.578938
3040204.206,2386.060783
3068753.546,2379.265599
3068773.000,2296.778262
3068793.000,2217.465745
3068813.000,2144.371232
3068833.000,2078.189075
3068853.000,2019.633736
3068873.000,1969.416816
3068893.000,1928.217036
3068913.000,1896.644953
3068933.000,1875.205184
3068953.000,1864.260903
3068973.000,1864.005621
3068993.000,1874.447449
3069013.000,1895.408557
3069033.000,1926.539826
3069053.000,1967.348246
3069073.000,2017.232067
3069093.000,2075.518577
3069113.000,2141.499638
3069133.000,2214.462088
3069153.000,2293.711273
3069173.000,2378.587609
3069177.006,2396.208804
3074609.072,2368.685273
3074629.000,2241.251614
3074649.000,2114.668310
3074669.000,1989.706295
3074689.000,1866.749049
3074709.000,1746.277017
3074729.000,1628.897421
3074749.000,1515.383197
3074769.000,1406.722541
3074789.000,1304.178724
3074809.000,1209.354901
3074829.000,1124.248045
3074849.000,1051.257180
3074869.000,993.087051
3074889.000,952.478554
3074909.000,931.743231
3074929.000,932.211197
3074949.000,953.844901
3074969.000,995.250175
3074989.000,1054.077197
3075009.000,1127.573770
3075029.000,1213.042448
3075049.000,1308.100413
3075069.000,1410.769003
3075089.000,1519.461892
3075109.000,1632.929918
3075129.000,1750.196152
3075149.000,1870.496459
3075169.000,1993.230401
3075189.000,2117.922795
3075209.000,2244.194237
3075229.000,2371.738868
3075232.802,2396.110707
3118708.700,2396.006279
3118728.000,2273.539661
3118748.000,2147.915781
3118768.000,2023.903834
3118788.000,1901.882391
3118808.000,1782.323068
3118828.000,1665.818140
3118848.000,1553.116198
3118868.000,1445.166968
3118888.000,1343.174686
3118908.000,1248.655262
3118928.000,1163.483268
3118948.000,1089.899736
3118968.000,1030.431970
3118988.000,987.667578
3119008.000,963.858728
3119028.000,960.433325
3119048.000,977.613529
3119068.000,1014.351722
3119088.000,1068.623358
3119108.000,1137.905956
3119128.000,1219.621440
3119148.000,1311.420021
3119168.000,1411.303487
3119188.000,1517.640795
3119208.000,1629.130158
3119228.000,1744.743227
3119248.000,1863.669677
3119268.000,1985.269360
3119288.000,2109.033685
3119308.000,2234.555496
3119328.000,2361.505978
3119329.128,2368.700039
3124757.229,2396.322747
3124777.000,2307.955550
3124797.000,2223.768457
3124817.000,2145.467528
3124837.000,2073.753956
3124857.000,2009.364137
3124877.000,1953.049790
3124897.000,1905.550187
3124917.000,1867.556825
3124937.000,1839.672930
3124957.000,1822.371867
3124977.000,1815.960465
3124997.000,1820.553101
3125017.000,1836.061530
3125037.000,1862.202631
3125057.000,1898.522247
3125077.000,1944.430740
3125097.000,1999.244361
3125117.000,2062.226169
3125137.000,2132.622327
3125157.000,2209.691001
3125177.000,2292.723443
3125196.476,2378.679124
3153762.695,2387.276793
3153782.000,2360.994398
3153802.000,2341.720438
3153822.000,2330.752549
3153842.000,2328.217086
3153862.000,2334.146650
3153882.000,2348.478320
3153902.000,2371.057130
3153916.965,2393.205492
3159455.445,2369.414475
3159475.000,2241.193828
3159495.000,2111.001123
3159515.000,1982.017237
3159535.000,1854.556768
3159555.000,1729.018524
3159575.000,1605.914525
3159595.000,1485.910102
3159615.000,1369.878942
3159635.000,1258.977106
3159655.000,1154.737888
3159675.000,1059.181231
3159695.000,974.909822
3159715.000,905.121246
3159735.000,853.407836
3159755.000,823.205134
3159775.000,816.913673
3159795.000,835.074194
3159815.000,876.157429
3159835.000,937.134484
3159855.000,1014.397793
3159875.000,1104.502527
3159895.000,1204.533312
3159915.000,1312.181261
3159935.000,1425.678202
3159955.000,1543.688387
3159975.000,1665.204445
3159995.000,1789.462621
3160015.000,1915.878486
3160035.000,2043.999709
3160055.000,2173.471825
3160075.000,2304.013472
3160089.135,2396.796852
3165686.985,2378.369515
3165706.000,2343.700225
3165726.000,2314.529192
3165746.000,2293.121110
3165766.000,2279.696861
3165786.000,2274.396385
3165806.000,2277.271482
3165826.000,2288.282892
3165846.000,2307.302289
3165866.000,2334.118727
3165886.000,2368.449079
3165895.777,2387.863894
3203583.917,2394.673003
3203603.000,2287.454915
3203623.000,2177.819887
3203643.000,2071.479128
3203663.000,1969.021704
3203683.000,1871.139375
3203703.000,1778.639498
3203723.000,1692.454387
3203743.000,1613.643007
3203763.000,1543.378824
3203783.000,1482.916825
3203803.000,1433.532763
3203823.000,1396.432244
3203843.000,1372.635684
3203863.000,1362.858063
3203883.000,1367.411760
3203903.000,1386.160738
3203923.000,1418.541258
3203943.000,1463.642092
3203963.000,1520.319351
3203983.000,1587.316312
3204003.000,1663.364971
3204023.000,1747.258388
3204043.000,1837.893790
3204063.000,1934.291856
3204083.000,2035.599610
3204103.000,2141.083540
3204123.000,2250.117666
3204143.000,2362.169963
3204144.315,2369.630191
3209567.471,2397.004981
3209587.000,2285.248323
3209607.000,2173.687752
3209627.000,2065.578016
3209647.000,1961.540583
3209667.000,1862.306833
3209687.000,1768.731780
3209707.000,1681.803623
3209727.000,1602.644223
3209747.000,1532.493797
3209767.000,1472.671521
3209787.000,1424.505088
3209807.000,1389.227378
3209827.000,1367.849663
3209847.000,1361.034155
3209867.000,1368.998688
3209887.000,1391.483328
3209907.000,1427.789894
3209927.000,1476.881208
3209947.000,1537.509859
3209967.000,1608.343744
3209987.000,1688.066701
3210007.000,1775.446270
3210027.000,1869.370619
3210047.000,1968.862248
3210067.000,2073.076460
3210087.000,2181.291222
3210107.000,2292.893310
3210121.225,2374.042091
3244327.115,2371.521365
3244347.000,2247.248178
3244367.000,2123.992397
3244387.000,2002.856392
3244407.000,1884.309257
3244427.000,1768.930757
3244447.000,1657.440614
3244467.000,1550.733843
3244487.000,1449.920816
3244507.000,1356.367350
3244527.000,1271.723999
3244547.000,1197.923739
3244567.000,1137.116847
3244587.000,1091.507462
3244607.000,1063.076097
3244627.000,1053.229095
3244647.000,1062.488854
3244667.000,1090.365850
3244687.000,1135.478947
3244707.000,1195.861339
3244727.000,1269.311921
3244747.000,1353.676092
3244767.000,1447.012881
3244787.000,1547.662745
3244807.000,1654.251312
3244827.000,1765.660799
3244847.000,1880.990064
3244867.000,1999.514456
3244887.000,2120.650304
3244907.000,2243.925438
3244927.000,2368.955547
3244931.463,2397.060891
3250391.366,2371.758114
3250411.000,2281.976412
3250431.000,2195.276637
3250451.000,2113.995038
3250471.000,2038.811109
3250491.000,1970.451168
3250511.000,1909.672920
3250531.000,1857.241705
3250551.000,1813.898262
3250571.000,1780.318811
3250591.000,1757.070980
3250611.000,1744.570755
3250631.000,1743.047527
3250651.000,1752.523276
3250671.000,1772.810294
3250691.000,1803.528040
3250711.000,1844.135432
3250731.000,1893.972621
3250751.000,1952.305562
3250771.000,2018.367231
3250791.000,2091.391955
3250811.000,2170.641087
3250831.000,2255.420367
3250851.000,2345.089856
3250861.290,2392.937324
3288488.471,2392.199130
3288508.000,2310.717821
3288528.000,2232.407429
3288548.000,2159.897012
3288568.000,2093.828795
3288588.000,2034.867091
3288608.000,1983.679303
3288628.000,1940.910679
3288648.000,1907.154043
3288668.000,1882.916423
3288688.000,1868.586347
3288708.000,1864.405890
3288728.000,1870.452230
3288748.000,1886.631729
3288768.000,1912.687470
3288788.000,1948.219181
3288808.000,1992.711864
3288828.000,2045.568900
3288848.000,2106.144983
3288868.000,2173.775918
3288888.000,2247.802949
3288908.000,2327.591004
3288918.779,2372.771103
3294398.414,2397.048913
3294418.000,2272.115588
3294438.000,2145.927317
3294458.000,2021.460898
3294478.000,1899.115771
3294498.000,1779.389608
3294518.000,1662.907182
3294538.000,1550.457343
3294558.000,1443.038874
3294578.000,1341.913915
3294598.000,1248.662637
3294618.000,1165.223021
3294638.000,1093.883509
3294658.000,1037.178342
3294678.000,997.632820
3294698.000,977.350085
3294718.000,977.538644
3294738.000,998.186320
3294758.000,1038.063783
3294778.000,1095.055200
3294798.000,1166.631464
3294818.000,1250.260864
3294838.000,1343.660698
3294858.000,1444.899659
3294878.000,1552.403824
3294898.000,1664.916374
3294918.000,1781.442824
3294938.000,1901.197709
3294958.000,2023.558844
3294978.000,2148.030573
3294998.000,2274.214994
3295013.175,2370.897032
3329225.817,2374.980314
3329245.000,2270.413266
3329265.000,2164.798153
3329285.000,2063.241708
3329305.000,1966.424435
3329325.000,1875.129916
3329345.000,1790.249985
3329365.000,1712.782166
3329385.000,1643.814756
3329405.000,1584.493905
3329425.000,1535.968739
3329445.000,1499.313633
3329465.000,1475.433553
3329485.000,1464.967310
3329505.000,1468.209574
3329525.000,1485.072066
3329545.000,1515.095562
3329565.000,1557.508954
3329585.000,1611.318616
3329605.000,1675.406499
3329625.000,1748.618209
3329645.000,1829.830409
3329665.000,1917.995182
3329685.000,2012.163951
3329705.000,2111.496070
3329725.000,2215.257321
3329745.000,2322.812467
3329758.433,2396.905551
3335177.508,2369.272207
3335197.000,2255.429830
3335217.000,2141.105781
3335237.000,2029.772516
3335257.000,1921.998460
3335277.000,1818.463262
3335297.000,1719.976992
3335317.000,1627.498171
3335337.000,1542.146348
3335357.000,1465.202057
3335377.000,1398.084149
3335397.000,1342.292278
3335417.000,1299.305199
3335437.000,1270.435942
3335457.000,1256.663662
3335477.000,1258.482928
3335497.000,1275.819175
3335517.000,1308.041232
3335537.000,1354.066635
3335557.000,1412.521283
3335577.000,1481.904965
3335597.000,1560.726753
3335617.000,1647.595201
3335637.000,1741.266131
3335657.000,1840.658540
3335677.000,1944.850653
3335697.000,2053.065331
3335717.000,2164.651397
3335737.000,2279.064493
3335756.863,2395.039906
3379243.992,2396.667786
3379263.000,2271.961207
3379283.000,2141.599303
3379303.000,2012.340016
3379323.000,1884.475099
3379343.000,1758.373395
3379363.000,1634.507315
3379383.000,1513.489539
3379403.000,1396.123754
3379423.000,1283.473717
3379443.000,1176.953907
3379463.000,1078.439261
3379483.000,990.374581
3379503.000,915.827094
3379523.000,858.366394
3379543.000,821.616701
3379563.000,808.428236
3379583.000,819.948243
3379603.000,855.177441
3379623.000,911.359438
3379643.000,984.895791
3379663.000,1072.195663
3379683.000,1170.151104
3379703.000,1276.275112
3379723.000,1388.656781
3379743.000,1505.853498
3379763.000,1626.780381
3379783.000,1750.618145
3379803.000,1876.742627
3379823.000,2004.672932
3379843.000,2134.033891
3379863.000,2264.528983
3379878.931,2369.123135
3385373.605,2394.503563
3385393.000,2346.801863
3385413.000,2305.011503
3385433.000,2271.160777
3385453.000,2245.620691
3385473.000,2228.684897
3385493.000,2220.554185
3385513.000,2221.325065
3385533.000,2230.984092
3385553.000,2249.408510
3385573.000,2276.373419
3385593.000,2311.564146
3385613.000,2354.592575
3385625.285,2384.718860
3414160.698,2380.055774
3414180.000,2302.985073
3414200.000,2228.935903
3414220.000,2161.435956
3414240.000,2101.152003
3414260.000,2048.753140
3414280.000,2004.885995
3414300.000,1970.144703
3414320.000,1945.038170
3414340.000,1929.957728
3414360.000,1925.149679
3414380.000,1930.696647
3414400.000,1946.511278
3414420.000,1972.343196
3414440.000,2007.797884
3414460.000,2052.364552
3414480.000,2105.448494
3414500.000,2166.403848
3414520.000,2234.563232
3414540.000,2309.262382
3414560.000,2389.858820
3414561.479,2396.036527
3419999.986,2368.699474
